time,setpoint,z,z_clean,vz,tof_range,baro_alt
5.290000,0.600000,0.601143,0.600000,0.000001,0.589681,0.610583
5.292500,0.600000,0.609293,0.600000,0.000001,0.612781,0.655189
5.295000,0.600000,0.600891,0.600000,0.000001,0.589624,0.570443
5.297500,0.600000,0.606161,0.600000,0.000001,0.593748,0.583661
5.300000,0.600000,0.605990,0.600000,0.000001,0.603515,0.810983
5.302500,0.600000,0.594694,0.600000,0.000001,0.611099,0.616287
5.305000,0.600000,0.591070,0.600000,0.000001,0.607485,0.553874
5.307500,0.600000,0.599822,0.600000,0.000001,0.609039,0.517289
5.310000,0.600000,0.605394,0.600000,0.000001,0.594464,0.820197
5.312500,0.600000,0.592237,0.600000,0.000001,0.609204,0.665327
5.315000,0.600000,0.603249,0.600000,0.000001,0.598965,0.645449
5.317500,0.600000,0.602833,0.600000,0.000001,0.617720,0.661374
5.320000,0.600000,0.600292,0.600000,0.000001,0.582760,0.671469
5.322500,0.600000,0.600312,0.600000,0.000001,0.604844,0.920878
5.325000,0.600000,0.592931,0.600000,0.000001,0.600766,0.618575
5.327500,0.600000,0.601775,0.600000,0.000001,0.589635,0.738486
5.330000,0.600000,0.602493,0.600000,0.000001,0.608852,0.824076
5.332500,0.600000,0.602621,0.600000,0.000001,0.597111,0.494896
5.335000,0.600000,0.587857,0.600000,0.000001,0.608643,0.562122
5.337500,0.600000,0.616838,0.600000,0.000001,0.607577,0.682708
5.340000,0.600000,0.598660,0.600000,0.000001,0.591558,0.481567
5.342500,0.600000,0.595146,0.600000,0.000001,0.583575,0.582258
5.345000,0.600000,0.593477,0.600000,0.000001,0.593336,0.470625
5.347500,0.600000,0.602557,0.600000,0.000001,0.596526,0.749976
5.350000,0.600000,0.599664,0.600000,0.000001,0.603292,0.574562
5.352500,0.600000,0.603368,0.600000,0.000001,0.603115,0.710555
5.355000,0.600000,0.599630,0.600000,0.000001,0.595137,0.727252
5.357500,0.600000,0.604564,0.600000,0.000001,0.574700,0.551233
5.360000,0.600000,0.604482,0.600000,0.000001,0.605294,0.624675
5.362500,0.600000,0.603326,0.600000,0.000001,0.590925,0.537576
5.365000,0.600000,0.602057,0.600000,0.000001,0.592314,0.567961
5.367500,0.600000,0.604520,0.600000,0.000001,0.611265,0.621042
5.370000,0.600000,0.589718,0.600000,0.000001,0.622224,0.631360
5.372500,0.600000,0.601025,0.600000,0.000001,0.600124,0.541714
5.375000,0.600000,0.604148,0.600000,0.000001,0.605024,0.484663
5.377500,0.600000,0.602240,0.600000,0.000001,0.590799,0.789484
5.380000,0.600000,0.599036,0.600000,0.000001,0.600330,0.728653
5.382500,0.600000,0.594829,0.600000,0.000001,0.610773,0.632170
5.385000,0.600000,0.601739,0.600000,0.000001,0.602716,0.514566
5.387500,0.600000,0.596463,0.600000,0.000001,0.592352,0.501629
5.390000,0.600000,0.596918,0.600000,0.000001,0.611632,0.440893
5.392500,0.600000,0.599571,0.600000,0.000001,0.603318,0.559839
5.395000,0.600000,0.591622,0.600000,0.000001,0.600001,0.530116
5.397500,0.600000,0.601801,0.600000,0.000001,0.584542,0.704227
5.400000,0.600000,0.607695,0.600000,0.000001,0.593617,0.623901
5.402500,0.600000,0.598739,0.600000,0.000001,0.594899,0.559165
5.405000,0.600000,0.597497,0.600000,0.000001,0.617982,0.541775
5.407500,0.600000,0.603099,0.600000,0.000001,0.592371,0.407842
5.410000,0.600000,0.600791,0.600000,0.000001,0.606618,0.512559
5.412500,0.600000,0.603936,0.600000,0.000001,0.595624,0.699588
5.415000,0.600000,0.596895,0.600000,0.000001,0.604222,0.668326
5.417500,0.600000,0.606262,0.600000,0.000001,0.621104,0.755597
5.420000,0.600000,0.593848,0.600000,0.000001,0.592137,0.625449
5.422500,0.600000,0.604214,0.600000,0.000001,0.600601,0.615909
5.425000,0.600000,0.601478,0.600000,0.000001,0.599100,0.630235
5.427500,0.600000,0.599709,0.600000,0.000001,0.608188,0.551879
5.430000,0.600000,0.603007,0.600000,0.000001,0.591659,0.598012
5.432500,0.600000,0.596814,0.600000,0.000001,0.599753,0.645678
5.435000,0.600000,0.597595,0.600000,0.000001,0.609104,0.804793
5.437500,0.600000,0.596224,0.600000,0.000001,0.592500,0.628298
5.440000,0.600000,0.604931,0.600000,0.000001,0.609162,0.648625
5.442500,0.600000,0.598334,0.600000,0.000001,0.609770,0.579406
5.445000,0.600000,0.600714,0.600000,0.000001,0.613414,0.682253
5.447500,0.600000,0.598662,0.600000,0.000001,0.606221,0.426583
5.450000,0.600000,0.599963,0.600000,0.000001,0.592780,0.755647
5.452500,0.600000,0.610393,0.600000,0.000001,0.595002,0.642313
5.455000,0.600000,0.601713,0.600000,0.000001,0.613045,0.301733
5.457500,0.600000,0.599231,0.600000,0.000001,0.595056,0.371690
5.460000,0.600000,0.606001,0.600000,0.000001,0.584539,0.736183
5.462500,0.600000,0.598748,0.600000,0.000001,0.602479,0.472163
5.465000,0.600000,0.597943,0.600000,0.000001,0.597707,0.488255
5.467500,0.600000,0.604356,0.600000,0.000001,0.600188,0.473490
5.470000,0.600000,0.602544,0.600000,0.000001,0.588799,0.524511
5.472500,0.600000,0.599991,0.600000,0.000001,0.616963,0.595873
5.475000,0.600000,0.606711,0.600000,0.000001,0.601554,0.714338
5.477500,0.600000,0.596992,0.600000,0.000001,0.596009,0.533178
5.480000,0.600000,0.603324,0.600000,0.000001,0.593869,0.595118
5.482500,0.600000,0.596620,0.600000,0.000001,0.587084,0.582160
5.485000,0.600000,0.605040,0.600000,0.000001,0.599449,0.452935
5.487500,0.600000,0.605800,0.600000,0.000001,0.589720,0.571821
5.490000,0.600000,0.602606,0.600000,0.000001,0.586565,0.864394
5.492500,0.600000,0.599755,0.600000,0.000000,0.605774,0.564454
5.495000,0.600000,0.599705,0.600000,0.000000,0.607034,0.471654
5.497500,0.600000,0.597745,0.600000,0.000000,0.595852,0.431411
5.500000,0.600000,0.594019,0.600000,0.000000,0.604183,0.520933
5.502500,0.600000,0.604964,0.600000,0.000000,0.615192,0.743906
5.505000,0.600000,0.597047,0.600000,0.000000,0.579662,0.690890
5.507500,0.600000,0.604806,0.600000,0.000000,0.595392,0.437222
5.510000,0.600000,0.603109,0.600000,0.000000,0.602618,0.754559
5.512500,0.600000,0.595727,0.600000,0.000000,0.611761,0.589527
5.515000,0.600000,0.595604,0.600000,0.000000,0.595102,0.908002
5.517500,0.600000,0.592043,0.600000,0.000000,0.594948,0.793363
5.520000,0.600000,0.596304,0.600000,0.000000,0.594083,0.464414
5.522500,0.600000,0.607472,0.600000,0.000000,0.594293,0.650693
5.525000,0.600000,0.596502,0.600000,0.000000,0.600719,0.581620
5.527500,0.600000,0.600204,0.600000,0.000000,0.621921,0.778203
5.530000,0.600000,0.601795,0.600000,0.000000,0.613907,0.734308
5.532500,0.600000,0.597520,0.600000,0.000000,0.608641,0.653369
5.535000,0.600000,0.602735,0.600000,0.000000,0.588141,0.556814
5.537500,0.600000,0.607576,0.600000,0.000000,0.604725,0.494340
5.540000,0.600000,0.596707,0.600000,0.000000,0.596654,0.619482
5.542500,0.600000,0.596585,0.600000,0.000000,0.594988,0.774531
5.545000,0.600000,0.606608,0.600000,0.000000,0.593947,0.561360
5.547500,0.600000,0.602373,0.600000,0.000000,0.591786,0.712369
5.550000,0.600000,0.605364,0.600000,0.000000,0.596455,0.687101
5.552500,0.600000,0.608545,0.600000,0.000000,0.584349,0.676157
5.555000,0.600000,0.609426,0.600000,0.000000,0.613460,0.637252
5.557500,0.600000,0.606168,0.600000,0.000000,0.597800,0.404803
5.560000,0.600000,0.604254,0.600000,0.000000,0.610604,0.552963
5.562500,0.600000,0.592332,0.600000,0.000000,0.611832,0.675870
5.565000,0.600000,0.596201,0.600000,0.000000,0.599575,0.682081
5.567500,0.600000,0.589982,0.600000,0.000000,0.613473,0.855537
5.570000,0.600000,0.605109,0.600000,0.000000,0.583614,0.730397
5.572500,0.600000,0.601967,0.600000,0.000000,0.589185,0.644435
5.575000,0.600000,0.606945,0.600000,0.000000,0.592545,0.785166
5.577500,0.600000,0.607450,0.600000,0.000000,0.598888,0.493235
5.580000,0.600000,0.601337,0.600000,0.000000,0.605869,0.620431
5.582500,0.600000,0.604187,0.600000,0.000000,0.590269,0.485079
5.585000,0.600000,0.593909,0.600000,0.000000,0.587943,0.542105
5.587500,0.600000,0.591932,0.600000,0.000000,0.593876,0.498107
5.590000,0.600000,0.603207,0.600000,0.000000,0.585685,0.640364
5.592500,0.600000,0.601394,0.600000,0.000000,0.595384,0.657708
5.595000,0.600000,0.609467,0.600000,0.000000,0.600088,0.685963
5.597500,0.600000,0.605301,0.600000,0.000000,0.605834,0.759294
5.600000,0.600000,0.607515,0.600000,0.000000,0.576312,0.640769
5.602500,0.600000,0.591568,0.600000,0.000000,0.602333,0.506128
5.605000,0.600000,0.591161,0.600000,0.000000,0.592160,0.685656
5.607500,0.600000,0.596279,0.600000,0.000000,0.592752,0.634853
5.610000,0.600000,0.599367,0.600000,0.000000,0.605618,0.569560
5.612500,0.600000,0.609929,0.600000,0.000000,0.608606,0.610636
5.615000,0.600000,0.594136,0.600000,0.000000,0.592154,0.570038
5.617500,0.600000,0.595705,0.600000,0.000000,0.603850,0.716557
5.620000,0.600000,0.600830,0.600000,0.000000,0.585750,0.505460
5.622500,0.600000,0.591149,0.600000,0.000000,0.591966,0.499847
5.625000,0.600000,0.597398,0.600000,0.000000,0.604197,0.576426
5.627500,0.600000,0.602048,0.600000,0.000000,0.611608,0.486843
5.630000,0.600000,0.607398,0.600000,0.000000,0.581744,0.661652
5.632500,0.600000,0.600114,0.600000,0.000000,0.597982,0.689379
5.635000,0.600000,0.599264,0.600000,0.000000,0.597521,0.738767
5.637500,0.600000,0.603546,0.600000,0.000000,0.607204,0.747213
5.640000,0.600000,0.599562,0.600000,0.000000,0.606375,0.704745
5.642500,0.600000,0.603660,0.600000,0.000000,0.594897,0.604853
5.645000,0.600000,0.606572,0.600000,0.000000,0.604526,0.564917
5.647500,0.600000,0.590544,0.600000,0.000000,0.585976,0.524554
5.650000,0.600000,0.608474,0.600000,0.000000,0.588129,0.692804
5.652500,0.600000,0.601922,0.600000,0.000000,0.598094,0.497375
5.655000,0.600000,0.594616,0.600000,0.000000,0.615352,0.647173
5.657500,0.600000,0.601274,0.600000,0.000000,0.605636,0.541377
5.660000,0.600000,0.601699,0.600000,0.000000,0.626648,0.587040
5.662500,0.600000,0.601367,0.600000,0.000000,0.616918,0.627685
5.665000,0.600000,0.589833,0.600000,0.000000,0.618523,0.673564
5.667500,0.600000,0.601730,0.600000,0.000000,0.597435,0.544906
5.670000,0.600000,0.605277,0.600000,0.000000,0.605054,0.586652
5.672500,0.600000,0.610988,0.600000,0.000000,0.584639,0.539699
5.675000,0.600000,0.595545,0.600000,0.000000,0.599963,0.819265
5.677500,0.600000,0.608740,0.600000,0.000000,0.599316,0.640659
5.680000,0.600000,0.599898,0.600000,0.000000,0.604616,0.571147
5.682500,0.600000,0.593488,0.600000,0.000000,0.602224,0.596318
5.685000,0.600000,0.603728,0.600000,0.000000,0.610146,0.612594
5.687500,0.600000,0.606226,0.600000,0.000000,0.618582,0.716372
5.690000,0.600000,0.605276,0.600000,0.000000,0.597018,0.621571
5.692500,0.600000,0.599476,0.600000,0.000000,0.588449,0.433828
5.695000,0.600000,0.597734,0.600000,0.000000,0.595818,0.540496
5.697500,0.600000,0.592374,0.600000,0.000000,0.585128,0.583408
5.700000,0.600000,0.596555,0.600000,0.000000,0.599219,0.813867
5.702500,0.600000,0.601874,0.600000,0.000000,0.595846,0.506393
5.705000,0.600000,0.610061,0.600000,0.000000,0.592810,0.551068
5.707500,0.600000,0.599689,0.600000,0.000000,0.597310,0.599595
5.710000,0.600000,0.600592,0.600000,0.000000,0.610361,0.664448
5.712500,0.600000,0.594377,0.600000,0.000000,0.605479,0.609991
5.715000,0.600000,0.598343,0.600000,0.000000,0.594147,0.413982
5.717500,0.600000,0.599528,0.600000,0.000000,0.602421,0.569947
5.720000,0.600000,0.587360,0.600000,0.000000,0.608290,0.643714
5.722500,0.600000,0.600844,0.600000,0.000000,0.602193,0.594681
5.725000,0.600000,0.598468,0.600000,0.000000,0.620877,0.593572
5.727500,0.600000,0.600748,0.600000,0.000000,0.598008,0.637466
5.730000,0.600000,0.596008,0.600000,0.000000,0.601547,0.623631
5.732500,0.600000,0.603086,0.600000,0.000000,0.596258,0.735219
5.735000,0.600000,0.590893,0.600000,0.000000,0.599380,0.492075
5.737500,0.600000,0.597355,0.600000,0.000000,0.599156,0.704439
5.740000,0.600000,0.604561,0.600000,0.000000,0.605665,0.365816
5.742500,0.600000,0.596889,0.600000,0.000000,0.581517,0.750617
5.745000,0.600000,0.600765,0.600000,0.000000,0.593749,0.421336
5.747500,0.600000,0.597626,0.600000,0.000000,0.596836,0.504847
5.750000,0.600000,0.599941,0.600000,0.000000,0.609486,0.714709
5.752500,0.600000,0.591556,0.600000,0.000000,0.597259,0.563124
5.755000,0.600000,0.603948,0.600000,0.000000,0.612953,0.552246
5.757500,0.600000,0.603357,0.600000,0.000000,0.606012,0.674012
5.760000,0.600000,0.606450,0.600000,0.000000,0.602188,0.715764
5.762500,0.600000,0.597187,0.600000,0.000000,0.605259,0.621255
5.765000,0.600000,0.598392,0.600000,0.000000,0.597275,0.535578
5.767500,0.600000,0.597562,0.600000,0.000000,0.607286,0.625644
5.770000,0.600000,0.598093,0.600000,0.000000,0.594446,0.800729
5.772500,0.600000,0.604000,0.600000,0.000000,0.591453,0.650218
5.775000,0.600000,0.598329,0.600000,0.000000,0.612306,0.593577
5.777500,0.600000,0.607362,0.600000,0.000000,0.601335,0.381376
5.780000,0.600000,0.594710,0.600000,0.000000,0.585391,0.655583
5.782500,0.600000,0.603075,0.600000,0.000000,0.605155,0.371770
5.785000,0.600000,0.597371,0.600000,0.000000,0.607016,0.670697
5.787500,0.600000,0.604236,0.600000,0.000000,0.591177,0.645052
5.790000,0.600000,0.595946,0.600000,0.000000,0.600448,0.735322
5.792500,0.600000,0.599659,0.600000,0.000000,0.591832,0.451163
5.795000,0.600000,0.601505,0.600000,0.000000,0.596909,0.631926
5.797500,0.600000,0.597526,0.600000,0.000000,0.606472,0.460979
5.800000,0.600000,0.600346,0.600000,0.000000,0.614534,0.469011
5.802500,0.600000,0.598387,0.600000,0.000000,0.593205,0.587286
5.805000,0.600000,0.600417,0.600000,0.000000,0.595931,0.564013
5.807500,0.600000,0.603674,0.600000,0.000000,0.605727,0.649150
5.810000,0.600000,0.605958,0.600000,0.000000,0.604016,0.614675
5.812500,0.600000,0.605736,0.600000,0.000000,0.584836,0.585039
5.815000,0.600000,0.604127,0.600000,0.000000,0.587353,0.601533
5.817500,0.600000,0.597248,0.600000,0.000000,0.591111,0.580754
5.820000,0.600000,0.606527,0.600000,0.000000,0.596874,0.691272
5.822500,0.600000,0.603034,0.600000,0.000000,0.602815,0.617746
5.825000,0.600000,0.607327,0.600000,0.000000,0.584380,0.707593
5.827500,0.600000,0.603097,0.600000,0.000000,0.601475,0.563429
5.830000,0.600000,0.592227,0.600000,0.000000,0.589405,0.711820
5.832500,0.600000,0.592383,0.600000,0.000000,0.603110,0.667293
5.835000,0.600000,0.598542,0.600000,0.000000,0.603286,0.541194
5.837500,0.600000,0.602596,0.600000,0.000000,0.592998,0.816932
5.840000,0.600000,0.602757,0.600000,0.000000,0.616717,0.651698
5.842500,0.600000,0.604460,0.600000,0.000000,0.590366,0.725519
5.845000,0.600000,0.596465,0.600000,0.000000,0.597898,0.623280
5.847500,0.600000,0.586990,0.600000,0.000000,0.603147,0.515984
5.850000,0.600000,0.600839,0.600000,0.000000,0.615808,0.533529
5.852500,0.600000,0.592013,0.600000,0.000000,0.590350,0.591498
5.855000,0.600000,0.592525,0.600000,0.000000,0.592919,0.566844
5.857500,0.600000,0.602137,0.600000,0.000000,0.615176,0.556407
5.860000,0.600000,0.600797,0.600000,0.000000,0.603968,0.463126
5.862500,0.600000,0.598721,0.600000,0.000000,0.604250,0.784082
5.865000,0.600000,0.598405,0.600000,0.000000,0.599432,0.568935
5.867500,0.600000,0.599462,0.600000,0.000000,0.599581,0.631637
5.870000,0.600000,0.595699,0.600000,0.000000,0.581248,0.692512
5.872500,0.600000,0.594397,0.600000,0.000000,0.599914,0.634656
5.875000,0.600000,0.603049,0.600000,0.000000,0.590447,0.458834
5.877500,0.600000,0.609729,0.600000,0.000000,0.609745,0.457913
5.880000,0.600000,0.597376,0.600000,0.000000,0.598254,0.602219
5.882500,0.600000,0.606258,0.600000,0.000000,0.596645,0.572698
5.885000,0.600000,0.602365,0.600000,0.000000,0.612732,0.450426
5.887500,0.600000,0.596653,0.600000,0.000000,0.588652,0.445140
5.890000,0.600000,0.613455,0.600000,0.000000,0.609730,0.390278
5.892500,0.600000,0.589532,0.600000,0.000000,0.581040,0.448286
5.895000,0.600000,0.596515,0.600000,0.000000,0.594864,0.626634
5.897500,0.600000,0.594363,0.600000,0.000000,0.593171,0.649178
5.900000,0.600000,0.604529,0.600000,0.000000,0.588763,0.540723
5.902500,0.600000,0.598177,0.600000,0.000000,0.593502,0.730749
5.905000,0.600000,0.600224,0.600000,0.000000,0.586907,0.594431
5.907500,0.600000,0.603934,0.600000,0.000000,0.597237,0.802443
5.910000,0.600000,0.599691,0.600000,0.000000,0.613150,0.662304
5.912500,0.600000,0.609388,0.600000,0.000000,0.606445,0.656854
5.915000,0.600000,0.596919,0.600000,0.000000,0.603936,0.558063
5.917500,0.600000,0.601884,0.600000,0.000000,0.600334,0.633199
5.920000,0.600000,0.606619,0.600000,0.000000,0.609164,0.617370
5.922500,0.600000,0.605638,0.600000,0.000000,0.596389,0.735581
5.925000,0.600000,0.600561,0.600000,0.000000,0.608501,0.559414
5.927500,0.600000,0.604703,0.600000,0.000000,0.608361,0.447978
5.930000,0.600000,0.596105,0.600000,0.000000,0.608268,0.692784
5.932500,0.600000,0.594915,0.600000,0.000000,0.595074,0.613079
5.935000,0.600000,0.601476,0.600000,0.000000,0.606886,0.609321
5.937500,0.600000,0.594186,0.600000,0.000000,0.595579,0.842692
5.940000,0.600000,0.598219,0.600000,0.000000,0.603754,0.508261
5.942500,0.600000,0.603676,0.600000,0.000000,0.607532,0.546247
5.945000,0.600000,0.603382,0.600000,0.000000,0.595747,0.366432
5.947500,0.600000,0.603372,0.600000,0.000000,0.578317,0.675406
5.950000,0.600000,0.591736,0.600000,0.000000,0.614702,0.627736
5.952500,0.600000,0.599855,0.600000,0.000000,0.615988,0.638945
5.955000,0.600000,0.598601,0.600000,0.000000,0.594737,0.560059
5.957500,0.600000,0.599771,0.600000,0.000000,0.605217,0.509047
5.960000,0.600000,0.600783,0.600000,0.000000,0.599445,0.441095
5.962500,0.600000,0.609028,0.600000,0.000000,0.598135,0.538800
5.965000,0.600000,0.598584,0.600000,0.000000,0.620557,0.479106
5.967500,0.600000,0.593398,0.600000,0.000000,0.579010,0.510892
5.970000,0.600000,0.596386,0.600000,0.000000,0.592455,0.692261
5.972500,0.600000,0.604225,0.600000,0.000000,0.612031,0.500425
5.975000,0.600000,0.597208,0.600000,0.000000,0.595771,0.596432
5.977500,0.600000,0.598731,0.600000,0.000000,0.607242,0.566871
5.980000,0.600000,0.599124,0.600000,0.000000,0.586034,0.847488
5.982500,0.600000,0.607039,0.600000,0.000000,0.601667,0.584794
5.985000,0.600000,0.593639,0.600000,0.000000,0.599195,0.495475
5.987500,0.600000,0.606039,0.600000,0.000000,0.609734,0.506286
5.990000,0.600000,0.591374,0.600000,0.000000,0.592843,0.772736
5.992500,0.600000,0.597106,0.600000,0.000000,0.597352,0.656244
5.995000,0.600000,0.604733,0.600000,0.000000,0.599851,0.528962
5.997500,0.600000,0.608797,0.600000,0.000000,0.595879,0.487589
6.000000,0.600000,0.597988,0.600000,0.000000,0.585356,0.633765
6.002500,0.600000,0.600845,0.600000,0.000000,0.615243,0.792173
6.005000,0.600000,0.599935,0.600000,0.000000,0.589213,0.401624
6.007500,0.600000,0.590316,0.600000,0.000000,0.594763,0.656845
6.010000,0.600000,0.599981,0.600000,0.000000,0.598449,0.554064
6.012500,0.600000,0.598753,0.600000,0.000000,0.614024,0.567995
6.015000,0.600000,0.599370,0.600000,0.000000,0.590260,0.663594
6.017500,0.600000,0.606657,0.600000,0.000000,0.599689,0.507130
6.020000,0.600000,0.595499,0.600000,0.000000,0.594256,0.469088
6.022500,0.600000,0.593302,0.600000,0.000000,0.609173,0.447603
6.025000,0.600000,0.605611,0.600000,0.000000,0.605738,0.788586
6.027500,0.600000,0.598562,0.600000,0.000000,0.602349,0.416012
6.030000,0.600000,0.596322,0.600000,0.000000,0.601936,0.694091
6.032500,0.600000,0.603026,0.600000,0.000000,0.592495,0.428143
6.035000,0.600000,0.599779,0.600000,0.000000,0.587768,0.618644
6.037500,0.600000,0.603211,0.600000,0.000000,0.589758,0.361738
6.040000,0.600000,0.598457,0.600000,0.000000,0.593441,0.551562
6.042500,0.600000,0.591222,0.600000,0.000000,0.597954,0.617493
6.045000,0.600000,0.596625,0.600000,0.000000,0.589573,0.805696
6.047500,0.600000,0.589315,0.600000,0.000000,0.593933,0.765944
6.050000,0.600000,0.600114,0.600000,0.000000,0.600405,0.509879
6.052500,0.600000,0.594937,0.600000,0.000000,0.603618,0.662165
6.055000,0.600000,0.597913,0.600000,0.000000,0.586789,0.502033
6.057500,0.600000,0.597396,0.600000,0.000000,0.619729,0.466478
6.060000,0.600000,0.594746,0.600000,0.000000,0.595727,0.424700
6.062500,0.600000,0.606503,0.600000,0.000000,0.596156,0.584679
6.065000,0.600000,0.600276,0.600000,0.000000,0.604738,0.447894
6.067500,0.600000,0.593624,0.600000,0.000000,0.595524,0.615917
6.070000,0.600000,0.600379,0.600000,0.000000,0.587922,0.638965
6.072500,0.600000,0.595400,0.600000,0.000000,0.608449,0.589744
6.075000,0.600000,0.596128,0.600000,0.000000,0.600411,0.535719
6.077500,0.600000,0.604067,0.600000,0.000000,0.611768,0.610041
6.080000,0.600000,0.607493,0.600000,0.000000,0.606291,0.703269
6.082500,0.600000,0.595951,0.600000,0.000000,0.606819,0.594616
6.085000,0.600000,0.610732,0.600000,0.000000,0.614488,0.454138
6.087500,0.600000,0.606135,0.600000,0.000000,0.606110,0.547274
6.090000,0.600000,0.606934,0.600000,0.000000,0.610379,0.688478
6.092500,0.600000,0.612792,0.600000,0.000000,0.614631,0.828435
6.095000,0.600000,0.609921,0.600000,0.000000,0.606743,0.672192
6.097500,0.600000,0.586920,0.600000,0.000000,0.599982,0.544087
6.100000,0.600000,0.597781,0.600000,0.000000,0.599461,0.718970
6.102500,0.600000,0.597694,0.600000,0.000000,0.618251,0.715973
6.105000,0.600000,0.606168,0.600000,0.000000,0.601632,0.695629
6.107500,0.600000,0.603043,0.600000,0.000000,0.599314,0.535700
6.110000,0.600000,0.596458,0.600000,0.000000,0.605725,0.514583
6.112500,0.600000,0.602379,0.600000,0.000000,0.595314,0.523294
6.115000,0.600000,0.590764,0.600000,0.000000,0.606584,0.732349
6.117500,0.600000,0.598502,0.600000,0.000000,0.586209,0.594643
6.120000,0.600000,0.608961,0.600000,0.000000,0.587995,0.428105
6.122500,0.600000,0.600376,0.600000,0.000000,0.598929,0.753473
6.125000,0.600000,0.599067,0.600000,0.000000,0.606938,0.531231
6.127500,0.600000,0.599449,0.600000,0.000000,0.603499,0.609408
6.130000,0.600000,0.602683,0.600000,0.000000,0.586871,0.631605
6.132500,0.600000,0.600961,0.600000,0.000000,0.609532,0.374190
6.135000,0.600000,0.601262,0.600000,0.000000,0.608259,0.764132
6.137500,0.600000,0.595791,0.600000,0.000000,0.604303,0.577323
6.140000,0.600000,0.597961,0.600000,0.000000,0.586869,0.685615
6.142500,0.600000,0.603703,0.600000,0.000000,0.587490,0.633514
6.145000,0.600000,0.591006,0.600000,0.000000,0.600980,0.371590
6.147500,0.600000,0.594672,0.600000,0.000000,0.598648,0.842863
6.150000,0.600000,0.592476,0.600000,0.000000,0.604622,0.600593
6.152500,0.600000,0.605026,0.600000,0.000000,0.612411,0.699436
6.155000,0.600000,0.607356,0.600000,0.000000,0.599467,0.642255
6.157500,0.600000,0.603829,0.600000,0.000000,0.626291,0.611388
6.160000,0.600000,0.593849,0.600000,0.000000,0.602104,0.603623
6.162500,0.600000,0.601836,0.600000,0.000000,0.610124,0.512031
6.165000,0.600000,0.599026,0.600000,0.000000,0.610001,0.568224
6.167500,0.600000,0.599751,0.600000,0.000000,0.611970,0.549235
6.170000,0.600000,0.599543,0.600000,0.000000,0.601721,0.399271
6.172500,0.600000,0.601018,0.600000,0.000000,0.607919,0.425885
6.175000,0.600000,0.590785,0.600000,0.000000,0.610772,0.494827
6.177500,0.600000,0.602043,0.600000,0.000000,0.588594,0.552508
6.180000,0.600000,0.599500,0.600000,0.000000,0.603282,0.537517
6.182500,0.600000,0.591762,0.600000,0.000000,0.588608,0.381856
6.185000,0.600000,0.599928,0.600000,0.000000,0.586597,0.685336
6.187500,0.600000,0.595591,0.600000,0.000000,0.601931,0.470346
6.190000,0.600000,0.602656,0.600000,0.000000,0.587203,0.552965
6.192500,0.600000,0.598678,0.600000,0.000000,0.597989,0.560445
6.195000,0.600000,0.598427,0.600000,0.000000,0.605616,0.701215
6.197500,0.600000,0.603222,0.600000,0.000000,0.608161,0.779755
6.200000,0.600000,0.598965,0.600000,0.000000,0.603564,0.580333
6.202500,0.600000,0.592394,0.600000,0.000000,0.592537,0.622443
6.205000,0.600000,0.599902,0.600000,0.000000,0.593626,0.499077
6.207500,0.600000,0.593060,0.600000,0.000000,0.603202,0.490651
6.210000,0.600000,0.594863,0.600000,0.000000,0.584501,0.679775
6.212500,0.600000,0.596917,0.600000,0.000000,0.598702,0.736150
6.215000,0.600000,0.605552,0.600000,0.000000,0.611000,0.386246
6.217500,0.600000,0.596652,0.600000,0.000000,0.596701,0.612641
6.220000,0.600000,0.594612,0.600000,0.000000,0.595353,0.455467
6.222500,0.600000,0.607047,0.600000,0.000000,0.609108,0.552144
6.225000,0.600000,0.596536,0.600000,0.000000,0.590646,0.644055
6.227500,0.600000,0.596686,0.600000,0.000000,0.595502,0.606253
6.230000,0.600000,0.600733,0.600000,0.000000,0.621197,0.662574
6.232500,0.600000,0.596970,0.600000,0.000000,0.572996,0.688218
6.235000,0.600000,0.589109,0.600000,0.000000,0.605570,0.635198
6.237500,0.600000,0.600459,0.600000,0.000000,0.602576,0.635099
6.240000,0.600000,0.606699,0.600000,0.000000,0.596785,0.668513
6.242500,0.600000,0.592670,0.600000,0.000000,0.605413,0.440716
6.245000,0.600000,0.600406,0.600000,0.000000,0.599720,0.510992
6.247500,0.600000,0.594251,0.600000,0.000000,0.594711,0.485496
6.250000,0.600000,0.603572,0.600000,0.000000,0.592233,0.692794
6.252500,0.600000,0.592769,0.600000,0.000000,0.603871,0.457531
6.255000,0.600000,0.595616,0.600000,0.000000,0.588063,0.669241
6.257500,0.600000,0.604694,0.600000,0.000000,0.593512,0.517023
6.260000,0.600000,0.594266,0.600000,0.000000,0.619775,0.727083
6.262500,0.600000,0.603891,0.600000,0.000000,0.619916,0.616324
6.265000,0.600000,0.597512,0.600000,0.000000,0.594307,0.116638
6.267500,0.600000,0.611120,0.600000,0.000000,0.604813,0.674444
6.270000,0.600000,0.594774,0.600000,0.000000,0.609743,0.613079
6.272500,0.600000,0.591852,0.600000,0.000000,0.581068,0.545045
6.275000,0.600000,0.599143,0.600000,0.000000,0.602638,0.582916
6.277500,0.600000,0.607348,0.600000,0.000000,0.601392,0.500627
6.280000,0.600000,0.600110,0.600000,0.000000,0.602376,0.643218
6.282500,0.600000,0.602810,0.600000,0.000000,0.579730,0.726082
6.285000,0.600000,0.610189,0.600000,0.000000,0.598878,0.685003
