time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,baro_alt,tof_range
34.750000,0.004629,0.000483,0.002400,0.004560,0.024983,-9.810180,-0.047072,0.000820
34.752500,0.004476,-0.003678,0.000409,0.051070,0.049581,-9.836004,0.050233,-0.013721
34.755000,0.003197,0.004126,-0.000016,-0.015459,-0.003432,-9.851414,-0.090911,0.006885
34.757500,-0.002707,-0.001191,0.001378,0.012073,0.001846,-9.781772,0.026152,0.002034
34.760000,-0.001829,-0.000433,-0.000074,0.019326,-0.007222,-9.839920,-0.132266,0.004376
34.762500,0.001836,-0.001957,0.000708,-0.027367,-0.013324,-9.770032,-0.091458,0.007486
34.765000,0.001347,0.000520,0.004361,-0.014595,-0.012748,-9.795677,0.039061,0.002801
34.767500,0.000215,0.000801,-0.000191,0.029490,-0.056496,-9.803421,-0.187734,0.009820
34.770000,0.006079,-0.001964,0.000561,0.015461,-0.010878,-9.825409,0.123595,-0.000477
34.772500,0.001689,0.000797,-0.000994,0.001661,-0.017831,-9.786012,0.010769,-0.005445
34.775000,0.002754,-0.000143,0.003566,-0.037215,0.001695,-9.781452,-0.055767,-0.009146
34.777500,0.003840,-0.000543,-0.003254,-0.013621,0.057955,-9.805328,0.026848,-0.003583
34.780000,0.001564,-0.002143,-0.001158,0.012288,0.010697,-9.769652,0.065882,-0.000501
34.782500,0.007752,0.005338,0.002610,-0.074187,0.006554,-9.808859,0.208543,0.008499
34.785000,-0.000865,0.002577,0.000501,0.019165,-0.010020,-9.814804,-0.163556,-0.004210
34.787500,-0.000049,0.001468,0.003022,0.026711,0.014471,-9.801783,-0.072687,-0.019416
34.790000,-0.000871,0.002439,0.000396,0.042489,0.000413,-9.767237,0.126831,-0.011341
34.792500,0.005242,0.000422,-0.000773,0.030062,-0.019732,-9.825786,-0.025739,0.007379
34.795000,0.003386,-0.001163,0.000568,0.009466,0.010456,-9.781311,0.039427,-0.018609
34.797500,0.000101,-0.006759,-0.002285,0.018374,-0.022566,-9.793621,-0.219603,0.001850
34.800000,-0.000679,-0.003285,-0.001149,-0.008405,-0.008448,-9.791854,0.045136,0.000630
34.802500,0.004808,0.004972,0.003092,-0.013037,-0.004293,-9.811936,-0.010266,-0.005624
34.805000,0.002311,0.002520,0.000234,0.010327,-0.006452,-9.820811,0.003182,-0.007187
34.807500,0.004870,0.000182,0.000791,-0.019430,0.038080,-9.798552,0.017437,0.026799
34.810000,0.001281,-0.004161,0.001169,-0.010084,0.023169,-9.821588,-0.124102,0.006896
34.812500,0.002676,0.001237,-0.002962,0.051700,-0.027552,-9.802386,-0.094429,-0.014976
34.815000,0.002160,-0.000990,-0.002939,-0.017461,-0.022355,-9.811672,0.142839,0.010003
34.817500,-0.000095,0.001391,0.001795,0.005582,0.005709,-9.792938,-0.036587,-0.008386
34.820000,0.001076,-0.003025,-0.000138,-0.038330,0.033979,-9.789603,0.212284,-0.000735
34.822500,-0.001463,-0.001508,0.000326,-0.019409,-0.008033,-9.784947,0.120398,0.006131
34.825000,0.002633,0.001847,0.002365,-0.019202,-0.031458,-9.809484,0.008390,0.003416
34.827500,0.003284,0.004391,-0.001418,-0.002949,0.005793,-9.785129,-0.001156,0.005561
34.830000,0.003843,-0.001920,-0.000520,-0.020767,-0.007565,-9.777696,-0.018002,-0.000384
34.832500,0.003053,-0.002752,0.000002,-0.006774,0.047724,-9.836496,-0.039673,-0.006209
34.835000,0.001114,0.002182,0.001683,-0.012062,-0.019431,-9.798538,-0.033190,-0.005567
34.837500,0.005213,-0.003388,-0.000015,-0.004781,-0.023745,-9.842671,0.250554,0.001814
34.840000,0.003603,-0.003213,-0.000683,-0.039436,-0.010614,-9.780131,-0.013674,-0.009337
34.842500,0.004814,0.000335,0.004994,-0.037017,-0.023368,-9.751907,0.122756,0.005666
34.845000,0.004967,0.004775,0.000958,0.018180,0.008711,-9.801031,-0.045976,-0.016744
34.847500,0.001119,-0.002386,0.002458,-0.013789,-0.006038,-9.815135,-0.180167,0.003621
34.850000,0.002372,-0.001217,-0.003554,0.004427,0.023756,-9.805291,-0.080083,-0.004821
34.852500,0.003315,-0.000044,-0.002283,0.008968,0.060621,-9.818604,-0.013070,0.017624
34.855000,-0.001379,-0.001469,0.002289,0.001489,-0.006824,-9.835125,-0.021817,0.021992
34.857500,-0.001325,-0.004627,0.000272,-0.032022,-0.031692,-9.858929,0.029090,0.004182
34.860000,-0.001746,0.001641,-0.000083,-0.048708,-0.011299,-9.826325,-0.035031,-0.013944
34.862500,0.001161,0.000139,-0.001460,-0.010156,-0.017863,-9.814977,-0.197973,0.002232
34.865000,0.000611,0.000579,0.003236,0.000505,0.016111,-9.819966,0.065494,0.007443
34.867500,-0.002079,-0.000662,0.002455,0.032633,0.013283,-9.807558,-0.025175,-0.002407
34.870000,0.001789,0.003375,0.000699,0.046113,0.013478,-9.805877,-0.036721,0.016524
34.872500,0.001191,-0.001548,0.001458,0.007849,-0.002426,-9.825936,0.018240,-0.000394
34.875000,0.004308,-0.002945,0.000113,-0.002408,-0.007540,-9.808318,0.084251,0.007394
34.877500,0.006335,0.003742,-0.000811,-0.002384,0.022365,-9.806201,0.068719,0.009856
34.880000,0.002537,-0.005682,-0.000409,-0.001668,0.026150,-9.813785,0.008272,-0.021906
34.882500,-0.000276,-0.000693,0.002722,-0.016717,0.043426,-9.790386,0.113313,-0.011373
34.885000,0.003001,-0.000502,-0.000106,0.031460,0.025519,-9.745476,0.066200,0.005812
34.887500,0.001446,-0.000598,0.000996,-0.010305,0.005192,-9.787361,-0.099438,0.001790
34.890000,0.000837,-0.004103,-0.000192,0.007552,-0.020843,-9.811435,-0.062292,0.015239
34.892500,-0.000680,-0.003210,0.003148,0.007195,0.023695,-9.828741,-0.028923,0.005774
34.895000,0.000290,0.002019,-0.000731,-0.055678,0.000405,-9.746599,0.197412,0.018877
34.897500,0.000989,0.003061,0.004581,-0.024764,0.006806,-9.792045,0.010528,-0.001814
34.900000,0.003384,-0.001338,-0.000545,0.007685,0.000524,-9.807678,-0.125279,-0.002047
34.902500,0.002669,-0.002590,-0.000542,0.028835,-0.050125,-9.788524,0.100481,-0.016723
34.905000,0.005876,-0.004675,0.005742,0.004173,0.021120,-9.799799,-0.067218,-0.010208
34.907500,0.003067,0.001975,-0.001749,0.015674,-0.015898,-9.788369,0.249213,0.006175
34.910000,0.002457,0.002119,0.000762,-0.026244,0.007679,-9.803266,0.037246,-0.005331
34.912500,0.000674,-0.007179,0.003322,0.000637,0.010377,-9.828348,-0.218092,0.003616
34.915000,-0.001110,-0.006235,-0.002913,-0.027764,-0.009397,-9.812204,-0.026804,0.009137
34.917500,0.000031,0.000013,0.001483,0.018284,0.021544,-9.837628,-0.023366,0.002035
34.920000,-0.000287,0.000328,-0.002903,0.001011,0.047088,-9.792330,-0.034862,-0.018066
34.922500,-0.004828,-0.001486,0.000941,0.040954,-0.005295,-9.793539,0.092337,0.005945
34.925000,-0.001040,-0.000402,0.005819,-0.000514,-0.008555,-9.787697,0.053917,-0.009575
34.927500,0.005330,-0.000925,-0.004885,-0.037264,-0.000518,-9.782367,0.126849,-0.005466
34.930000,0.002320,-0.000257,0.000667,0.007736,0.013181,-9.866904,0.057508,0.004299
34.932500,0.000501,-0.002520,-0.000259,-0.010841,-0.015085,-9.813529,0.044245,0.009252
34.935000,0.002392,-0.000352,-0.001607,0.022466,-0.012181,-9.812626,-0.136624,0.012869
34.937500,-0.003346,-0.001968,-0.002883,-0.017180,-0.001366,-9.819167,0.026596,0.011959
34.940000,0.002108,-0.002172,0.003532,0.029513,-0.016487,-9.806323,0.062961,0.000713
34.942500,0.004537,-0.004878,0.001332,-0.032783,-0.014914,-9.833040,0.045149,-0.007490
34.945000,0.001124,-0.000751,-0.003686,0.033319,0.012353,-9.778282,0.051884,-0.018592
34.947500,-0.002904,0.001636,-0.001448,-0.032391,-0.017203,-9.850011,-0.174104,0.000435
34.950000,0.000409,-0.001118,-0.000490,-0.018590,0.006511,-9.840278,0.029322,0.014396
34.952500,0.004540,-0.001186,-0.002985,0.016027,-0.023497,-9.834232,-0.050999,0.001300
34.955000,0.002050,0.002740,0.001062,0.050536,0.003395,-9.793456,0.060807,0.008728
34.957500,-0.002042,0.002177,0.001470,0.001995,-0.018812,-9.824432,0.113568,0.018265
34.960000,0.007195,0.003908,0.001435,-0.033130,-0.002212,-9.781325,0.086546,-0.001629
34.962500,-0.001641,0.005183,0.005778,-0.055171,0.032656,-9.836049,-0.027258,-0.017850
34.965000,0.000825,-0.000180,-0.001448,0.022472,-0.018176,-9.809287,-0.091877,0.008719
34.967500,-0.001113,-0.003149,-0.000307,0.038887,-0.021535,-9.799901,-0.000666,-0.016102
34.970000,-0.001110,-0.001597,-0.000440,0.025792,0.006143,-9.798016,-0.015400,-0.010813
34.972500,0.000314,0.001073,0.002932,0.003974,-0.007450,-9.833221,0.095455,0.006947
34.975000,0.002970,0.003188,0.002664,-0.018033,0.068604,-9.805486,0.102408,-0.009543
34.977500,0.004566,-0.002885,-0.001913,0.012088,-0.036406,-9.856874,0.075615,-0.023046
34.980000,0.000475,0.000297,0.004372,0.008250,0.000050,-9.745584,-0.045304,-0.010745
34.982500,-0.001048,-0.002261,-0.001370,0.046658,0.060986,-9.782394,0.098222,0.001208
34.985000,0.002585,-0.000684,0.002928,0.012190,0.007084,-9.785058,0.044366,0.001355
34.987500,0.002656,-0.000721,0.002781,0.020886,0.006898,-9.813623,-0.169463,0.000046
34.990000,0.002003,0.000603,0.001815,-0.002843,-0.036372,-9.810108,-0.117638,0.018391
34.992500,0.002089,0.004632,0.000040,-0.023324,-0.008342,-9.791955,-0.129423,0.003855
34.995000,0.001141,0.000832,0.000085,-0.000976,0.001917,-9.812879,-0.068160,-0.002192
34.997500,0.001655,-0.001376,0.002018,-0.057139,-0.049506,-9.793669,0.085291,0.001111
35.000000,0.000973,-0.001779,0.002127,-0.000500,0.021875,-9.772480,0.139693,0.011338
35.002500,0.004027,-0.000794,0.002574,0.007328,-0.024361,-9.832145,-0.030240,0.000494
35.005000,0.006853,-0.002455,0.002575,-0.013261,0.029352,-9.783601,-0.009969,0.010716
35.007500,0.001854,0.000012,0.001678,0.008335,-0.044939,-9.828529,-0.062162,0.009595
35.010000,0.001399,-0.006212,0.004290,0.025318,0.014274,-9.829045,0.021631,0.002536
35.012500,0.002039,-0.000844,-0.000623,0.002986,0.022001,-9.807669,-0.069777,0.006232
35.015000,-0.000191,-0.000651,0.000945,-0.002337,-0.026207,-9.796153,0.030525,0.011030
35.017500,0.003281,-0.003161,-0.000521,-0.009335,0.019444,-9.846418,0.132648,-0.019036
35.020000,0.002491,-0.001262,0.006803,-0.006120,-0.004394,-9.777726,-0.022797,0.002366
35.022500,0.000388,0.002403,0.002705,0.046578,-0.026305,-9.832309,-0.045371,-0.005920
35.025000,0.003615,0.002579,0.003313,-0.018804,-0.025246,-9.866487,-0.007202,0.010016
35.027500,0.001460,-0.001631,0.001929,-0.015022,-0.002953,-9.820459,-0.041890,-0.008949
35.030000,-0.000953,0.000947,0.000702,0.022285,0.003375,-9.834599,0.031723,0.019529
35.032500,0.002272,-0.003987,0.007356,-0.018235,0.015992,-9.806501,0.098498,0.009771
35.035000,0.001992,-0.001054,0.003805,0.020725,-0.002981,-9.802039,-0.123590,-0.001619
35.037500,0.003757,0.000232,0.000056,-0.022107,0.016140,-9.838924,-0.145773,0.003677
35.040000,0.003442,0.003394,0.000175,-0.000259,0.005048,-9.812147,-0.076024,0.014689
35.042500,0.001147,0.002579,0.001380,0.021905,0.000464,-9.782543,0.047542,0.001489
35.045000,0.000261,0.000178,-0.000482,-0.028968,-0.030503,-9.757296,0.061549,-0.009907
35.047500,0.001417,-0.002556,-0.000011,0.017286,-0.023415,-9.814022,0.187599,-0.016635
35.050000,0.002299,0.002983,-0.002871,0.021255,0.002399,-9.800022,0.070431,0.003128
35.052500,0.002593,-0.001163,-0.005008,-0.006269,0.013939,-9.827759,-0.015505,-0.005530
35.055000,0.002148,0.000762,0.005660,0.030233,0.029123,-9.812467,-0.122944,0.003011
35.057500,0.001191,-0.000632,-0.000399,-0.004086,0.013701,-9.779509,0.002766,-0.002061
35.060000,0.003844,0.004528,0.000094,-0.002435,0.017304,-9.817207,0.019429,0.010680
35.062500,-0.000234,-0.001822,0.001004,0.016882,0.023209,-9.825730,-0.015706,0.020171
35.065000,0.007461,0.001902,0.002534,0.029122,-0.004756,-9.810322,-0.028254,0.004253
35.067500,0.003273,-0.000545,0.002728,-0.066710,0.022881,-9.826249,0.038600,0.008392
35.070000,-0.001340,0.001055,0.003346,-0.049153,0.016751,-9.824248,0.017221,0.012012
35.072500,0.001863,0.003619,0.002237,-0.030393,0.018210,-9.802318,0.170119,0.007860
35.075000,0.003296,-0.005226,0.000181,0.014719,0.005551,-9.828103,-0.058552,0.015231
35.077500,0.000558,-0.000494,0.003920,0.005194,0.012207,-9.866445,0.046643,-0.010963
35.080000,-0.002238,-0.002516,0.000398,-0.044456,0.004708,-9.820963,-0.036905,0.006418
35.082500,-0.001125,0.000753,0.003351,0.045777,-0.035879,-9.822249,-0.037907,0.015467
35.085000,0.002733,0.001352,-0.002924,0.013432,0.034249,-9.806420,0.006538,-0.021836
35.087500,-0.002871,-0.001483,0.004008,-0.006105,0.024086,-9.794926,0.146803,0.001280
35.090000,-0.002126,-0.001609,-0.001343,0.011869,0.005149,-9.805850,0.097872,-0.005079
35.092500,0.002720,0.000161,-0.002706,-0.007350,0.018472,-9.824844,-0.124601,-0.011356
35.095000,0.000867,-0.003443,-0.002338,0.025772,-0.012077,-9.801704,0.027178,-0.003874
35.097500,-0.000288,0.000477,0.001327,0.031839,-0.016173,-9.791031,-0.189165,-0.008853
35.100000,0.000202,-0.002332,0.006409,0.036990,-0.009160,-9.823789,-0.040482,-0.013603
35.102500,-0.002180,0.001453,0.000353,0.011490,-0.003708,-9.813001,0.114092,0.000797
35.105000,0.002591,-0.003553,0.000557,0.002628,0.001100,-9.763988,-0.054079,0.006469
35.107500,-0.000559,-0.001721,0.002706,0.024422,-0.031236,-9.791161,-0.060402,0.013377
35.110000,0.000101,-0.002170,-0.000575,0.040127,-0.045954,-9.774572,0.207324,0.006343
35.112500,0.002255,-0.001065,0.000465,-0.006146,-0.029793,-9.801898,0.049311,-0.003438
35.115000,0.000782,0.003020,-0.000021,0.034387,-0.019035,-9.822154,0.118456,0.012549
35.117500,-0.000311,0.001726,0.005630,-0.012950,0.029740,-9.790288,0.137986,0.000177
35.120000,-0.003446,-0.001509,0.001014,-0.018522,-0.045143,-9.816856,-0.007253,-0.006087
35.122500,0.002304,-0.001511,0.002656,0.008799,0.016044,-9.837525,0.105380,0.009494
35.125000,0.001600,0.001821,-0.000909,-0.017360,-0.024442,-9.826989,-0.006052,0.015787
35.127500,0.000145,-0.003179,-0.001951,-0.044753,-0.009180,-9.797869,-0.013121,-0.008702
35.130000,-0.001124,-0.000285,0.002448,-0.004472,0.004766,-9.809127,0.045104,-0.006197
35.132500,0.001438,-0.001817,0.001445,0.057134,0.001435,-9.815010,0.105579,0.012179
35.135000,0.002579,-0.000758,0.003341,-0.043790,0.015724,-9.816229,-0.014745,0.008126
35.137500,0.001645,0.001634,-0.001337,0.020530,-0.065590,-9.808578,0.075926,0.006354
35.140000,0.005404,-0.001973,0.000601,-0.005905,0.047975,-9.777572,-0.098033,0.013532
35.142500,0.003126,0.002037,-0.002317,-0.016514,0.021510,-9.850128,0.044786,0.015494
35.145000,0.001145,0.005027,-0.000380,-0.019841,-0.016141,-9.800882,-0.199888,0.001657
35.147500,0.003208,0.001133,-0.002701,0.002369,0.017156,-9.780302,0.022344,0.022833
35.150000,0.001525,-0.000546,0.000132,-0.006577,0.030459,-9.801602,-0.158314,0.025431
35.152500,0.001516,0.002482,0.004017,0.014343,0.076178,-9.795614,0.112164,-0.002209
35.155000,0.004569,-0.003047,-0.001269,0.052236,0.021055,-9.781224,-0.018013,0.006120
35.157500,-0.000786,0.003370,-0.001300,0.005535,-0.003940,-9.827128,-0.014487,-0.006135
35.160000,0.001462,-0.002179,0.000417,-0.014331,-0.005276,-9.803268,0.024353,0.008909
35.162500,0.004308,0.004948,0.000375,0.009259,-0.027144,-9.834891,-0.044386,-0.012534
35.165000,0.002159,-0.002092,0.002703,-0.015101,0.027548,-9.788653,-0.046205,-0.008795
35.167500,0.000504,0.001272,-0.002346,-0.010821,0.012090,-9.768963,-0.016767,0.001722
35.170000,-0.002758,-0.004148,-0.005286,-0.016058,0.014394,-9.791512,-0.111384,0.005862
35.172500,-0.004135,-0.000863,0.000978,0.022522,0.008410,-9.829968,-0.188351,-0.006468
35.175000,0.006470,-0.002977,0.004948,0.020654,-0.059755,-9.746806,-0.056878,-0.016184
35.177500,0.002157,-0.003861,0.000349,-0.004069,-0.022781,-9.781465,-0.059346,0.011870
35.180000,-0.000021,0.002598,0.001788,-0.034431,-0.066091,-9.825278,-0.200174,-0.003707
35.182500,0.002257,-0.003339,0.000628,-0.020966,0.010469,-9.802629,0.040345,0.002666
35.185000,-0.000909,-0.002137,0.002641,-0.000990,-0.016322,-9.817522,-0.030122,-0.001569
35.187500,0.000595,-0.002422,0.000103,0.027718,-0.001940,-9.805852,0.075559,0.013660
35.190000,-0.000892,0.002436,0.000641,-0.071377,-0.005218,-9.786383,-0.000032,-0.011077
35.192500,-0.002045,0.002138,0.004818,0.005822,0.044285,-9.815815,-0.034099,0.005125
35.195000,-0.003733,0.002755,0.003612,0.016002,-0.012891,-9.833659,0.003768,0.019771
35.197500,-0.002495,-0.002264,-0.000868,0.016575,-0.010354,-9.837925,-0.176417,-0.002181
35.200000,0.003895,0.002948,-0.000804,0.016958,-0.023106,-9.807173,-0.050204,-0.000799
35.202500,-0.001005,-0.002285,-0.000635,0.025078,-0.024422,-9.787302,0.085797,-0.001997
35.205000,0.002708,-0.002187,-0.001923,-0.005254,-0.008717,-9.846034,0.240064,-0.006542
35.207500,0.003736,-0.002051,-0.000529,0.017776,-0.011456,-9.808502,-0.086450,-0.005514
35.210000,0.001443,-0.001962,0.000522,-0.043575,0.006489,-9.806460,0.065148,0.005362
35.212500,0.000673,-0.000568,-0.001069,-0.010480,-0.038862,-9.823142,-0.043291,0.003636
35.215000,0.001726,-0.002393,0.002066,0.008192,-0.028256,-9.837092,0.065582,0.000391
35.217500,0.000385,0.000218,-0.003266,-0.011595,0.006596,-9.802251,0.027006,-0.011265
35.220000,0.004339,-0.006714,-0.002061,-0.023893,-0.030345,-9.798930,-0.154412,-0.015373
35.222500,0.005980,0.000210,0.002425,-0.015149,-0.002708,-9.808146,0.006049,-0.001433
35.225000,0.004939,-0.003006,0.005455,0.015688,0.005315,-9.806790,0.021443,0.007228
35.227500,-0.003849,-0.001981,0.001434,-0.002567,-0.005093,-9.814854,-0.010085,-0.003638
35.230000,0.000334,-0.001922,-0.001219,-0.000886,-0.007129,-9.811028,-0.174441,0.008242
35.232500,0.001411,0.001953,-0.001900,0.009172,0.003498,-9.763194,-0.003118,0.004002
35.235000,0.002530,0.000883,-0.000100,0.006423,-0.020999,-9.801260,-0.025595,-0.022102
35.237500,-0.002814,-0.000752,0.003906,0.034685,0.044215,-9.788056,-0.005115,-0.012524
35.240000,-0.002854,-0.002094,0.002070,0.027876,-0.017148,-9.827372,0.066588,-0.005141
35.242500,0.004589,0.001561,-0.002203,0.010134,0.022655,-9.827345,-0.070344,-0.001120
35.245000,0.000036,0.004030,0.001699,-0.006473,0.017353,-9.803739,0.017514,-0.005040
35.247500,-0.002230,-0.000418,0.004315,0.032096,-0.048604,-9.823229,0.011550,0.012916
35.250000,-0.001293,-0.004249,0.003695,0.039972,-0.028317,-9.829706,-0.124860,0.012074
35.252500,0.002352,-0.002065,0.004060,-0.036025,0.008395,-9.825891,-0.200291,0.008808
35.255000,-0.000608,0.001015,0.002766,-0.001616,0.051285,-9.819131,-0.011380,-0.022609
35.257500,0.001989,-0.001430,-0.002315,-0.004062,0.018276,-9.754562,-0.024525,0.004173
35.260000,-0.000989,-0.002446,-0.001157,-0.022332,0.031118,-9.761079,-0.062856,0.000824
35.262500,-0.002857,-0.002552,0.005057,-0.011351,-0.005950,-9.778184,0.031477,0.007638
35.265000,0.004874,-0.000127,-0.000018,-0.008528,0.037808,-9.778973,0.035578,-0.001634
35.267500,0.002370,-0.004094,-0.003816,0.025579,0.028416,-9.787161,-0.067439,0.002494
35.270000,0.000584,-0.000436,0.002291,-0.032436,-0.076612,-9.840448,0.136210,0.003855
35.272500,0.000126,-0.000136,0.003403,0.006173,-0.010813,-9.787694,-0.075600,-0.000099
35.275000,0.004972,-0.001448,0.000615,-0.017891,-0.015490,-9.845814,0.196336,-0.002685
35.277500,0.002841,-0.002896,0.002152,0.029452,-0.025630,-9.770061,0.079349,-0.009527
35.280000,0.004196,0.002133,-0.001210,0.002857,0.005045,-9.794520,0.003034,-0.001233
35.282500,-0.000027,-0.003604,-0.000323,0.022567,0.037012,-9.825484,-0.158948,-0.016179
35.285000,0.001521,0.000069,-0.003604,0.002635,-0.004188,-9.797003,-0.138414,0.007786
35.287500,0.002378,0.001423,-0.001810,-0.037890,-0.016694,-9.830592,0.026580,0.000113
35.290000,0.000055,0.000036,0.004315,-0.012137,0.006373,-9.810674,-0.026123,0.003411
35.292500,0.001164,0.002651,-0.007279,0.040969,0.009286,-9.808377,-0.080600,-0.013162
35.295000,-0.000028,-0.003124,-0.000136,0.013997,0.007866,-9.814455,0.055499,-0.009751
35.297500,0.002370,-0.002283,-0.000494,0.047786,-0.030674,-9.764308,-0.003812,-0.011695
35.300000,-0.001828,-0.001479,0.002259,0.036644,0.030011,-9.791887,-0.116664,-0.029895
35.302500,0.002792,0.007675,-0.004397,-0.014161,-0.037511,-9.792915,-0.042125,-0.006298
35.305000,0.002154,0.000885,-0.001055,-0.030750,-0.026121,-9.818164,-0.025871,-0.021384
35.307500,0.000900,0.001341,-0.000628,0.026599,0.018256,-9.812608,0.063921,0.007746
35.310000,0.002492,0.001240,0.001796,0.024892,0.030323,-9.782910,-0.001065,0.003164
35.312500,0.000505,-0.000163,0.000783,0.001052,-0.011457,-9.818924,0.003229,0.022992
35.315000,-0.000240,0.002206,-0.003234,-0.034147,-0.014639,-9.818872,0.121327,-0.004863
35.317500,0.002722,-0.004919,-0.000020,-0.012513,-0.014777,-9.803588,-0.183288,0.000409
35.320000,0.002827,0.000320,-0.001091,0.004130,-0.026602,-9.800123,0.192096,0.007135
35.322500,0.000157,0.000689,0.001936,0.018437,-0.013988,-9.813819,-0.163801,-0.004546
35.325000,-0.000053,0.002130,0.000205,-0.023353,-0.021935,-9.815490,-0.153474,0.009054
35.327500,0.000948,-0.003176,0.005071,0.024472,-0.021933,-9.837937,-0.031657,0.005802
35.330000,0.000047,-0.002997,-0.000815,0.018978,-0.007945,-9.789067,-0.078250,0.011090
35.332500,0.005115,-0.002843,-0.000581,0.019306,0.002283,-9.822779,0.204414,-0.010094
35.335000,0.002166,0.000918,-0.000494,0.012714,0.017563,-9.807742,-0.105285,-0.004801
35.337500,0.001429,0.000952,0.000333,-0.051105,-0.001578,-9.865554,-0.082619,-0.005212
35.340000,-0.000882,-0.002675,0.002857,0.007490,-0.000480,-9.790007,-0.011140,-0.003477
35.342500,0.003196,0.004313,-0.000276,-0.009008,-0.006598,-9.781296,0.172085,-0.016223
35.345000,-0.000099,0.000341,-0.000162,0.013761,-0.021383,-9.789546,0.122226,0.006632
35.347500,-0.000200,-0.000055,0.001674,-0.037523,-0.003107,-9.788694,0.022548,0.002846
35.350000,0.003278,-0.000865,-0.001507,-0.047568,0.011957,-9.812678,-0.138008,0.015106
35.352500,0.002338,0.001912,0.002341,0.014064,0.011007,-9.762909,-0.194176,-0.016705
35.355000,-0.004716,0.000592,-0.000120,-0.020998,-0.016161,-9.812069,-0.108122,0.011240
35.357500,0.001007,0.004252,-0.001401,-0.050215,-0.003030,-9.771704,-0.218024,-0.002974
35.360000,0.001698,-0.003321,-0.003686,-0.024952,0.018568,-9.818231,-0.137093,-0.000471
35.362500,0.000563,-0.004130,-0.001888,-0.003879,0.007506,-9.763267,-0.212697,0.000437
35.365000,0.001783,-0.002165,0.000296,0.026588,-0.016897,-9.805153,0.039318,0.012925
35.367500,-0.003024,0.000991,0.000575,0.000913,-0.030684,-9.827885,-0.139756,0.002316
35.370000,-0.005516,-0.001404,0.000107,-0.013618,-0.059231,-9.856862,0.107485,0.000505
35.372500,-0.000989,0.002741,-0.002811,-0.006100,0.031139,-9.818175,0.013649,-0.004578
35.375000,0.002080,-0.001321,0.000283,0.017846,0.054164,-9.783992,-0.005475,0.004595
35.377500,-0.006478,0.002279,-0.002990,0.013002,0.017433,-9.825243,0.072152,-0.010275
35.380000,-0.000667,-0.002388,-0.002300,0.016909,-0.020288,-9.843348,-0.047565,0.024220
35.382500,-0.003301,0.002526,0.003446,0.041208,-0.007477,-9.811055,0.007991,-0.013231
35.385000,0.000798,0.002980,0.000468,0.001126,-0.014988,-9.767176,-0.102035,-0.011404
35.387500,0.006168,-0.001739,0.001828,0.016685,-0.007581,-9.767460,0.108683,-0.007664
35.390000,0.000860,0.000833,0.004214,-0.050587,0.007411,-9.883923,0.146331,-0.001586
35.392500,0.001128,0.000291,0.000579,0.004260,0.010740,-9.792800,-0.051341,-0.020148
35.395000,0.003438,0.000899,0.003063,-0.031860,-0.022534,-9.795368,0.140731,-0.007048
35.397500,0.001442,0.002772,0.001663,-0.014880,0.007618,-9.840643,-0.006851,-0.005767
35.400000,0.000865,0.002012,-0.001038,-0.010831,-0.063240,-9.807444,0.076901,0.001336
35.402500,0.003650,0.000892,0.000365,-0.000092,0.034177,-9.763755,-0.009079,-0.010264
35.405000,0.002541,0.001255,-0.001117,-0.013753,-0.032407,-9.797981,-0.025444,0.013376
35.407500,0.002093,-0.003460,0.002208,-0.009027,0.001400,-9.776408,-0.055360,-0.007883
35.410000,0.001050,-0.000463,0.003148,0.015343,0.011882,-9.837587,0.060256,-0.001553
35.412500,0.000544,-0.003051,-0.002621,0.002078,0.005068,-9.785537,-0.134579,-0.006745
35.415000,0.003626,-0.000408,-0.001431,-0.001586,0.012125,-9.808673,0.022725,0.018851
35.417500,0.000567,0.002361,-0.000159,-0.000110,0.030798,-9.814803,0.110244,-0.010552
35.420000,0.004392,-0.000381,-0.001276,-0.005411,-0.014478,-9.826056,-0.114508,0.000149
35.422500,-0.001167,-0.006478,0.000141,0.023378,0.005328,-9.820806,0.085027,-0.008760
35.425000,0.004886,-0.002919,0.001598,-0.002160,-0.015013,-9.806019,0.124384,0.005378
35.427500,0.002539,0.001053,0.003850,0.053344,0.026810,-9.819741,-0.094104,0.003723
35.430000,-0.000976,-0.001680,-0.000522,0.010744,-0.003559,-9.785823,-0.031799,-0.005446
35.432500,0.002629,0.001547,-0.000636,0.017626,-0.003047,-9.856390,-0.082037,0.002119
35.435000,-0.000200,-0.003311,0.001618,-0.007468,-0.005299,-9.784154,0.014164,0.002597
35.437500,0.001469,0.000566,0.000584,0.013071,0.007956,-9.847350,-0.123218,0.004560
35.440000,0.000199,0.000688,-0.003095,0.024050,-0.002219,-9.827217,0.093019,0.003866
35.442500,0.001062,0.001561,-0.001397,0.004972,-0.002292,-9.785410,-0.072358,0.003363
35.445000,0.003684,-0.001965,-0.000148,-0.009139,-0.009263,-9.784557,-0.121077,-0.014814
35.447500,0.002651,0.001536,0.002600,0.025842,-0.006295,-9.796957,0.048228,-0.005697
35.450000,-0.001360,0.003309,0.003410,0.046239,0.002158,-9.783887,-0.115671,0.006973
35.452500,-0.001220,-0.005912,-0.001889,-0.035140,0.023756,-9.799858,-0.006340,-0.001592
35.455000,0.002046,-0.000241,-0.001181,-0.011199,0.008203,-9.810996,0.120207,-0.008141
